user_id,follower_len,follows_len,tweets_len
92724978,19,1,
92738115,8,1,
92748462,11,2,
92751415,43,2,
92757996,111,1,
92769735,16,7,
92771309,86,7,
92776652,5,128,
92782231,9,1,
92807448,17,33,
92813481,1,2,
92818446,13,17,
92824574,4,1,
92835439,4,1,
92837266,21,5,
92841362,1,13,
92842008,1,1,
92845897,4,3,
92851632,5,9,
92852170,4,8,
92868366,28,12,
92899083,31,2,
92905910,20,18,
92917102,13,12,
92918151,3,36,
92929044,4,1,
92931185,17,18,
92932633,14,35,
92939084,2,8,
92940708,38,5,
92943741,2,2,
92953444,1,29,
92971688,3,5,
92978326,19,2,
92985689,9,6,
93002136,16,2,
93003730,3,17,
93004355,22,7,
93006320,190,3,
93008425,17,12,
93020343,5,8,
93027616,1,1,
93031021,70,5,
93034592,2,7,
93049017,3,12,
93051540,29,3,
93051876,32,2,
93055903,5,1,
93058125,43,1,
93058760,30,2,
93058809,19,5,
93069445,67,4,
93069669,1,3,
93070905,6,8,
93091480,2,2,
93097360,14,7,
93112126,8,13,
93116823,11,10,
93121915,37,1,
93123962,6,50,
93124511,3,17,
93126461,27,2,
93136625,9,4,
93146357,11,256,
93171197,3,13,
93172344,20,24,
93187339,1,4,
93224416,8,3,
93228003,41,5,
93231692,25,1,
93237283,4,15,
93240796,24,25,
93257977,3,93,
93258565,30,1,
93260261,15,9,
93260266,2,2,
93263447,18,2,
93268379,20,4,
93272806,6,44,
93278713,4,1,
93325810,18,47,
93329426,59,7,
93330643,12,2,
93334341,5,6,
93336709,17,7,
93337184,2,2,
93337937,8,6,
93368354,30,19,
93390803,19,41,
93419379,77,4,
93436732,40,1198,
93437557,68,16,
93444562,28,54,
93453079,8,7,
93461826,2,44,
93479142,1,15,
93479887,103,67,
93483351,8,2,
93494670,1,213,
93504660,4,7,
93516421,20,2,
93522174,10,4,
93534246,27,5,
93537793,4,19,
93557607,4,4,
93568965,2,344,
93579404,24,5,
93583821,7,31,
93590599,36,13,
93597033,6,58,
93598339,15,4,
93602034,22,2,
93610469,23,29,
93621404,9,2,
93634334,6,1,
93641182,7,1,
93653903,19,5,
93654953,15,9,
93657068,72,5,
93658791,3,2,
93659150,18,6,
93659369,74,4,
93670875,64,6,
93673775,94,2,
93686442,1,1,
93694557,20,5,
93699239,4,3,
93699272,12,2,
93699438,19,4,
93703651,3,24,
93704586,8,19,
93707337,20,20,
93711114,1,2,
93711247,2,65,
93714345,23,14,
93714983,104,8,
93717354,3,1,
93722328,1,15,
93729105,1,53,
93733494,1,6,
93735702,3,3,
93746096,6,5,
93750788,1,10,
93750955,4,11,
93752624,8,1,
93766326,19,2,
93773404,9,3,
93787797,190,1,
93793961,23,29,
93794794,1,1,
93794889,6,1,
93796722,34,11,
93802418,18,1,
93803024,1,12,
93810237,5,13,
93816184,96,6,
93854353,14,99,
93859239,5,21,
93870620,12,3,
93879328,4,9,
93885127,31,7,
93892314,8,3,
93894157,3,3,
93896587,6,7,
93898319,3,3,
93904918,3,4,
93905958,264,5,
93906024,7,3,
93906304,128,10,
93907146,3,39,
93908584,74,3,
93914024,12,3,
93920315,4,12,
93923056,27,22,
93924188,10,8,
93927917,12,5,
93932193,15,30,
93932889,7,18,
93935921,3,23,
93944893,84,24,
93950835,5,4,
93953699,8,47,
93957809,45,17,
93959777,7,19,
93961987,16,5,
93964208,32,8,
93964936,9,39,
93969417,75,17,
93983505,4,15,
93983978,3,8,
93993462,6,4,
93994114,41,29,
93998005,112,29,
94010543,30,31,
94015906,29,1,
94031821,12,4,
94038792,3,7,
94052228,13,6,
94083233,39,2,
94083684,40,36,
94083901,12,2,
94095454,3,5,
94111672,17,21,
94114408,12,14,
94115365,7,4,
94119095,2,2,
94119909,27,22,
94120287,1,28,
94130182,16,16,
94130664,22,11,
94141566,26,28,
94143715,8,13,
94147192,100,13,
94148731,2,1,
94156081,20,39,
94164585,29,2,
94168710,6,3,
94170306,37,6,
94190721,32,13,
94196642,39,45,
94202022,18,8,
94203832,27,2,
94209915,38,54,
94212959,6,11,
94218482,58,4,
94247005,1,12,
94261822,16,11,
94263555,38,11,
94265962,14,2,
94269779,26,2,
94285633,2,1,
94311697,7,1,
94314890,1,28,
94322360,4,7,
94325602,176,7,
94335544,40,73,
94338051,3,4,
94338259,24,9,
94340379,9,8,
94343619,11,10,
94349732,3,31,
94350212,32,1,
94350514,36,1,
94353181,25,2,
94360081,27,61,
94364349,34,10,
94367426,39,6,
94367969,5,5,
94373307,21,7,
94382137,44,4,
94385662,2,7,
94387547,4,1,
94391975,3,11,
94397504,13,15,
94398916,6,6,
94399958,15,1,
94414805,457,3,
94416527,48,7,
94425545,45,5,
94433124,14,5,
94436382,22,2,
94439187,6,1,
94441197,4,4,
94444692,1,7,
94454911,242,10,
94456157,21,1,
94462049,6,6,
94470713,10,8,
94480069,159,9,
94485134,8,5,
94486257,39,5,
94486299,17,216,
94503128,3,14,
94510858,28,2,
94532626,5,12,
94547575,2,7,
94548048,25,15,
94565207,6,11,
94568228,74,16,
94569164,5,13,
94569532,2,257,
94575635,21,4,
94583129,24,15,
94608074,56,7,
94610588,38,4,
94611379,2,120,
94612458,33,5,
94621855,59,3,
94623001,55,2,
94628304,2,2,
94631526,2,11,
94640583,29,10,
94643346,64,31,
94646986,8,19,
94647648,4,6,
94651902,12,39,
94667476,11,6,
94667801,27,112,
94682674,9,7,
94685136,2,3,
94710817,4,11,
94711640,7,6,
94718485,10,18,
94720411,9,3,
94721124,17,3,
94730597,12,13,
94745880,16,6,
94748946,8,10,
94813511,29,10,
94817634,6,2,
94825622,1,4,
94831597,6,1,
94841318,12,5,
94846148,44,1,
94849300,2,36,
94852314,30,24,
94860638,11,3,
94875848,17,17,
94877567,16,14,
94881967,111,1,
94882498,3,5,
94891659,8,29,
94898564,23,23,
94904277,15,9,
94915681,193,5,
94917610,2,1370,
94917884,31,1,
94918917,37,6,
94919897,6,6,
94924103,1,11,
94924225,14,6,
94938313,9,109,
94939220,2,6,
94958147,11,4,
94971686,43,1,
95008645,6,2,
95008689,3,6,
95028210,50,1,
95030839,10,1,
95048311,7,3,
95052901,40,1,
95064358,2,5,
95070702,3,3,
95075291,19,10,
95090412,17,5,
95096748,6,4,
95097958,17,3,
95106651,2,70,
95109615,95,2,
95110546,2,4,
95128793,24,19,
95129400,9,2,
95137683,1,3,
95146739,8,9,
95148130,2,4,
95148840,40,6,
95161315,130,2,
95164862,121,12,
95177505,31,1,
95205463,6,8,
95212360,3,117,
95222877,15,4,
95233955,44,1,
95236446,2,18,
95245164,39,5,
95248526,2,2,
95248535,20,2,
95260092,49,41,
95260836,20,41,
95265095,19,1,
95284401,2,4,
95291297,19,22,
95295833,57,7,
95296910,47,4,
95297220,121,4,
95304997,21,9,
95315781,3,6,
95320377,1,28,
95320733,21,7,
95332892,25,1,
95339302,34,21,
95342270,55,9,
95356132,3,42,
95357148,33,1,
95357338,23,19,
95359860,2,1,
95367128,16,13,
95383690,3,59,
95384615,7,2,
95386370,1,29,
95387235,4,2,
95396196,27,8,
95402945,3,201,
95403192,46,10,
95409471,7,66,
95428712,3,2,
95431448,5,30,
95461374,24,2,
95465386,21,5,
95467623,19,22,
95468567,1,1,
95472312,2,7,
95476615,13,1,
95478864,7,15,
95486467,46,3,
95490944,1,2,
95491350,8,23,
95491755,32,2,
95495271,269,2,
95495913,31,21,
95502242,4,12,
95508385,1,10,
95515846,16,30,
95526915,5,9,
95528763,6,1,
95540611,4,3,
95545631,2,1,
95555269,23,3,
95556304,17,2,
95569689,9,15,
95570636,2,5,
95584250,112,3,
95585691,44,3,
95590407,2,3,
95590606,11,7,
95617698,6,32,
95638280,2,5,
95646665,14,10,
95684897,69,5,
95691357,4,28,
95699292,4,3,
95712291,8,15,
95713333,9,1,
95728838,5,5,
95731075,2,1,
95736474,10,44,
95749490,8,1,
95765264,14,19,
95774544,8,2,
95786212,15,14,
95797963,6,3,
95802291,1,1,
95818076,2,14,
95819875,19,2,
95820486,37,4,
95821527,3,83,
95822575,9,13,
95827550,4,24,
95835083,36,2,
95847251,7,182,
95856602,1,7,
95871892,14,1,
95880323,24,16,
95881243,3,1,
95883863,13,46,
95887503,19,32,
95889568,79,48,
95920452,5,1,
95928186,15,2,
95940888,9,38,
95941018,62,3,
95943913,10,36,
95955871,1,20,
95957727,35,81,
95957833,9,3,
95959272,53,4,
95962934,12,14,
95974196,45,4,
95980722,103,3,
95987069,4,2,
95988456,6,5,
95989873,69,5,
95996755,11,2,
96007770,45,3,
96016965,2,66,
96029439,14,1,
96046331,18,1,
96047226,40,4,
96047932,11,2,
96057567,25,4,
96058428,2,5,
96058486,3,15,
96058739,7,25,
96060682,24,22,
96061175,1,1,
96064899,6,10,
96065326,1,2,
96069867,3,121,
96070676,35,6,
96071489,22,2,
96072188,17,5,
96115952,1,276,
96137094,9,17,
96141450,26,21,
96148507,5,14,
96149423,53,42,
96150272,12,6,
96156911,12,1,
96160877,3,5,
96164737,50,2,
96172117,5,1,
96174685,8,2,
96184837,37,23,
96187825,7,1,
96191174,31,18,
96194704,73,17,
96195724,17,2,
96198210,4,73,
96205988,14,2,
96208310,75,14,
96211699,13,3,
96213352,8,1,
96218651,7,41,
96219204,3,57,
96231591,6,1,
96241594,40,87,
96243452,23,61,
96247161,3,2,
96247580,1,23,
96255417,19,2,
96257092,4,1,
96274713,4,49,
96290331,5,2,
96324159,2,13,
96327538,4,5,
96354656,121,23,
96354730,22,7,
96363289,56,4,
96367094,45,16,
96387561,32,5,
96388513,5,4,
96403071,20,6,
96404035,3,22,
96412116,1,1,
96423812,10,2,
96424027,130,20,
96430096,2,9,
96432821,30,25,
96446770,155,1,
96450127,10,72,
96459379,5,9,
96461927,28,2,
96463898,10,7,
96469193,71,53,
96477040,8,43,
96483973,237,43,
96498631,27,3,
96501375,12,29,
96505643,23,299,
96513226,98,3,
96517966,19,4,
96531876,24,2,
96545499,17,3,
96551826,59,12,
96553567,9,27,
96569103,9,31,
96579982,8,16,
96585127,80,2,
96585601,62,11,
96593097,3,19,
96603723,32,153,
96605784,19,11,
96614512,30,29,
96616873,40,9,
96621419,28,16,
96622978,18,22,
96624471,10,3,
96625583,12,5,
96628001,7,46,
96628114,50,6,
96628529,8,1,
96635073,32,5,
96647313,4,4,
96649366,10,2,
96653670,148,4,
96656047,9,37,
96658266,3,13,
96663560,2,14,
96669212,15,3,
96669995,1,2,
96691945,6,10,
96700599,1,12,
96701562,6,27,
96714007,37,2,
96717383,99,1,
96737567,1,2,
96747353,33,24,
96752704,1,2,
96768912,4,31,
96770819,46,7,
96770886,10,2,
96776968,1,17,
96782298,7,16,
96783382,1,7,
96795915,14,6,
96802431,3,15,
96808001,40,2,
96815716,4,59,
96821645,4,6,
96824115,24,15,
96827552,18,2,
96828017,13,8,
96828828,1,12,
96829836,9,21,
96832056,5,50,
96839301,9,30,
96839662,1,7,
96841081,4,116,
96841520,7,26,
96843721,139,5,
96846955,28,6,
96848570,117,12,
96851271,3,1,
96851347,3,14,
96853313,2,8,
96855018,2,18,
96857739,50,15,
96863040,1,7,
96865911,36,7,
96869096,119,6,
96877126,1,7,
96877871,52,2,
96882203,6,10,
96884064,17,2,
96885537,1,14,
96886184,33,1,
96890549,26,1,
96902626,13,12,
96902689,5,9,
96907622,190,13,
96912475,17,33,
96915603,4,2,
96921347,26,1,
96933475,8,1,
96946612,36,27,
96971624,8,5,
96975923,18,87,
96994187,37,16,
97002407,46,7,
97005518,4,1,
97008128,46,6,
97011152,6,20,
97011333,5,4,
97021749,1,39,
97023386,6,42,
97027086,28,2,
97027664,59,11,
97036475,51,5,
97037006,39,4,
97040343,2,41,
97044616,1,173,
97048721,3,17,
97051070,34,28,
97053765,2,31,
97057975,55,34,
97066168,16,61,
97069396,40,18,
97072406,26,7,
97078296,3,6,
97079490,4,7,
97079782,4,25,
97081238,1,1,
97082147,22,1,
97088346,59,7,
97089019,20,7,
97102414,1,4,
97103013,3,10,
97110762,1,4,
97115053,8,4,
97119524,4,7,
97127015,4,17,
97127775,19,12,
97128534,11,2,
97130984,11,7,
97131715,6,74,
97134008,7,1,
97151748,1,11,
97152257,14,2,
97159727,53,24,
97170019,37,15,
97173422,11,3,
97174186,23,3,
97186157,7,1,
97187340,7,25,
97190495,46,5,
97200092,24,17,
97218252,28,5,
97220329,48,58,
97223545,7,20,
97225858,14,16,
97238481,15,6,
97244635,12,1,
97247507,9,7,
97251730,103,1,
97258833,34,2,
97261425,32,34,
97271294,13,1,
97272576,6,5,
97280424,5,13,
97284667,12,1,
97294212,4,144,
97295283,3,12,
97300966,48,2,
97308931,9,4,
97310846,6,3,
97311396,25,1,
97313569,20,10,
97319539,108,4,
97322725,1,11,
97323715,7,12,
97324177,3,6,
97331977,4,7,
97346825,21,3,
97350244,85,38,
97351417,18,4,
97363960,13,46,
97366377,3,24,
97366678,8,3,
97371528,1,6,
97373221,1,6,
97374601,18,69,
97399797,16,20,
97407372,1,14,
97417590,4,14,
97439893,14,2,
97441207,16,5,
97441760,4,34,
97463613,4,7,
97464609,10,3,
97465432,19,27,
97469184,17,5,
97477051,122,2,
97478285,26,19,
97478296,9,13,
97485494,19,5,
97486589,27,1,
97493828,3,12,
97499658,6,6,
97516144,4,110,
97517561,12,68,
97521199,6,2,
97521238,2,8,
97525443,19,1,
97531291,5,31,
97532053,30,10,
97540798,41,37,
97543809,2,4,
97551846,51,1,
97552857,11,1,
97563351,3,3,
97564473,17,6,
97565120,13,5,
97566975,46,18,
97572652,3,3,
97575435,4,6,
97576151,25,1,
97577946,1,89,
97582374,21,203,
97585509,65,12,
97586682,8,68,
97588602,1,2,
97597051,4,1,
97607130,51,1,
97613366,5,42,
97635705,5,18,
97652422,28,3,
97652578,19,8,
97671322,62,1,
97686042,3,43,
97690357,84,1,
97692034,5,60,
97693164,75,12,
97693231,4,2,
97694415,7,12,
97695040,8,11,
97695104,27,26,
97695118,3,5,
97696025,5,38,
97698975,5,3,
97701898,3,3,
97706891,9,19,
97713818,8,55,
97717386,11,5,
97721581,12,11,
97722136,1,14,
97722678,11,7,
97723405,32,5,
97723429,13,2,
97723803,25,1,
97728981,2,32,
97729358,1,43,
97738458,11,11,
97739866,19,4,
97740333,39,19,
97740839,6,14,
97742868,1,10,
97743746,38,47,
97746729,19,1,
97751697,7,27,
97758325,17,9,
97761486,28,24,
97768878,16,3,
97771401,14,3,
97776986,28,1,
97781431,4,2,
97785626,4,5,
97786564,1,22,
97792265,6,1,
97792782,73,16,
97796253,1,2,
97802819,1,6,
97814412,3,1,
97829675,4,171,
97831361,5,5,
97859955,3,1,
97877749,29,3,
97881470,11,9,
97898613,1,7,
97984818,7,26,
97996095,16,32,
98006317,34,15,
98023864,4,54,
98028457,24,1,
98032178,7,9,
98035778,44,67,
98037994,5,26,
98043823,1,34,
98047128,24,14,
98065221,1,5,
98124031,5,2,
98144476,11,19,
98157931,35,43,
98166816,2,13,
98178022,47,18,
98189654,18,3,
98193780,10,41,
98199526,2,12,
98199847,45,1,
98201361,3,1,
98210507,1,2,
98213813,11,2,
98214519,39,7,
98218669,36,14,
98247788,11,5,
98252233,14,1,
98285961,42,3,
98306941,7,1,
98335997,23,9,
98345808,37,3,
98356313,10,7,
98365761,2,5,
98394664,21,207,
98412100,50,1,
98424448,11,9,
98426460,39,11,
98440716,6,5,
98462235,76,5,
98466289,2,2,
98471838,5,10,
98473008,16,2,
98474093,89,4,
98492228,4,47,
98496975,99,13,
98504628,27,2,
98510175,8,20,
98513781,17,36,
98518328,99,4,
98519324,10,6,
98535426,166,33,
98536251,5,254,
98544923,43,2,
98552561,2,5,
98553846,15,22,
98566934,26,7,
98567547,34,2,
98579093,5,8,
98591908,36,9,
98612568,1,60,
98615735,8,1,
98633794,154,13,
98652916,4,8,
98659266,5,18,
98660285,18,2,
98675361,17,6,
98687453,3,1,
98691205,78,4,
98691222,2,5,
98698689,6,9,
98699049,11,32,
98701523,1,4,
98710138,5,2,
98718349,3,22,
98719957,54,6,
98726492,5,6,
98731745,59,7,
98733146,1,2,
98737067,1,1,
98743847,15,40,
98750098,3,23,
98764012,23,9,
98765338,4,2,
98768914,30,4,
98769745,5,35,
98773736,25,4,
98795912,51,2,
98801140,13,1,
98804013,1,482,
98809160,5,3,
98809456,1,12,
98811270,8,1,
98821255,41,2,
98824119,9,5,
98881342,14,1,
98898028,20,11,
98898287,4,8,
98912510,39,14,
98915379,3,44,
98916038,12,3,
98916591,38,105,
98917418,3,18,
98918303,24,11,
98919641,12,17,
98921753,9,5,
98928134,12,10,
98942163,1,2,
98942778,65,12,
98952413,11,8,
98955572,4,6,
98966054,4,2,
98975000,49,11,
98976495,21,14,
98980596,104,57,
98982767,3,18,
98983739,2,3,
98997127,70,35,
99000526,5,4,
99002197,2,8,
99003454,72,43,
99005675,1,91,
99046994,6,18,
99053332,15,8,
99054809,24,11,
99066209,12,14,
99073863,46,1,
99097188,8,17,
99116171,3,36,
99121784,8,7,
99131569,14,9,
99148369,1,43,
99152282,12,13,
99154690,30,47,
99158795,18,8,
99175138,30,29,
99177834,3,16,
99185252,30,38,
99209502,3,6,
99211591,22,8,
99217537,12,1,
99231768,1,1,
99291085,3,31,
99330079,65,2,
99362476,13,1,
99370989,54,22,
99378101,25,7,
99379707,2,5,
99382317,3,79,
99387429,16,1,
99423541,9,9,
99426033,52,23,
99427459,4,18,
99432889,2,2,
99460732,2,1,
99467249,63,88,
99473901,4,5,
99491032,18,4,
99541020,23,101,
99543751,15,6,
99544439,8,53,
99549025,1,4,
99557145,24,11,
99567847,18,6,
99570517,46,1,
99571358,119,4,
99576091,1,3,
99577011,31,52,
99579214,85,7,
99584939,2,1,
99588762,5,25,
99602112,15,5,
99607756,35,46,
99630137,30,6,
99631222,39,1,
99637630,21,2,
99642334,33,77,
99661289,9,2,
99670103,25,3,
99686909,13,51,
99699180,43,5,
99712648,7,6,
99712896,172,6,
99715361,5,1,
99727844,65,4,
99729327,20,1,
99741379,19,19,
99762736,67,141,
99763451,25,149,
99786872,30,39,
99810173,2,3,
99811494,8,2,
99819772,1,15,
99822359,5,64,
99832067,2,12,
99832401,3,2,
99834312,1,29,
99838316,3,7,
99841247,93,1,
99846591,14,28,
99851285,4,14,
99865225,8,20,
99867706,7,19,
99869189,99,72,
99880101,2,1,
99885625,194,20,
99897044,9,4,
99951740,10,2,
99955374,30,15,
99956217,5,3,
99972077,8,1,
99978811,22,59,
99981880,7,3,
99994317,11,1,
100005680,4,16,
100012925,11,17,
100022264,2,1,
100045322,9,3,
100050279,2,18,
100052945,6,36,
100056280,24,42,
100061888,9,6,
100063647,12,12,
100067941,50,2,
100076513,27,209,
100077645,7,2,
100113633,39,12,
100113655,36,9,
100119089,19,3,
100120346,6,23,
100120508,12,19,
100133245,8,1,
100133641,22,6,
100136358,11,8,
100137329,42,10,
100164368,9,6,
100174502,151,9,
100220864,6,23,
100235596,2,17,
100253430,1,77,
100259057,3,36,
100264414,4,2,
100269373,66,7,
100286635,60,3,
100292146,10,3,
100301510,86,257,
100301852,30,33,
100309986,7,22,
100312878,4,9,
100314530,53,20,
100318079,220,6,
100322679,28,2,
100325248,4,12,
100328176,9,47,
100331389,34,44,
100336581,7,6,
100338161,53,3,
100342757,5,1,
100358606,8,2,
100360503,19,19,
100360973,1,1,
100361358,6,2,
100367386,5,84,
100369246,85,19,
100370178,7,114,
100378864,30,16,
100383683,15,2,
100402977,6,50,
100425824,1,5,
100426079,39,49,
100430078,7,32,
100475024,1,13,
100475303,4,8,
100481103,1,137,
100496045,2,4,
100516599,7,3,
100518634,61,2,
100522578,9,220,
100525610,68,7,
100531587,11,148,
100540019,64,3,
100560313,7,2,
100570359,3,44,
100581193,364,5,
100591206,10,1,
100593700,19,9,
100603056,2,4,
100606308,6,1,
100614511,89,1,
100616272,1,12,
100617121,20,73,
100622070,5,2,
100629311,3,4,
100637453,13,7,
100641898,9,111,
100649666,98,3,
100651739,2,7,
100666056,4,8,
100678782,1,9,
100684909,9,14,
100687501,26,68,
100719412,8,22,
100734868,1,10,
100742942,1,3,
100794531,18,3,
100818788,3,1,
100826213,30,17,
100829891,2,4,
100837741,23,50,
100844057,1,12,
100863943,3,1,
100865228,5,15,
100866598,35,31,
100867808,4,15,
100868651,87,1,
100873813,1,1,
100881091,2,1,
100881649,19,2,
100883962,4,7,
100891607,43,115,
100914884,2,8,
100927079,9,1,
100938260,9,33,
100945489,3,5,
100982152,5,3,
101008987,11,4,
101013718,39,6,
101019485,6,3,
101035409,3,42,
101038548,7,17,
101050233,2,12,
101057887,1,34,
101062040,1,11,
101064885,28,17,
101066646,5,11,
101067828,5,3,
101081687,12,50,
101103113,26,1,
101106637,18,2,
101107812,5,8,
101110710,7,16,
101120663,1,12,
101138637,24,15,
101145387,6,8,
101153128,10,1,
101197820,14,18,
101204352,332,8,
101212557,1,21,
101223853,29,33,
101224288,10,2,
101229118,1,5,
101310789,9,7,
101311210,21,49,
101311381,2,1,
101314979,23,4,
101316628,46,58,
101342915,39,38,
101343233,44,5,
101345080,16,9,
101345179,47,8,
101362168,25,15,
101370287,33,4,
101414815,3,3,
101420251,48,10,
101425672,8,1,
101430418,11,14,
101435350,57,2,
101476381,3,5,
101483336,11,36,
101488683,8,4,
101496725,3,12,
101501193,3,1,
101504521,4,42,
101530408,30,2,
101545743,39,3,
101549261,2,18,
101554544,5,27,
101566422,47,12,
101567635,153,2,
101569095,52,8,
101574329,68,2,
101582044,103,5,
101584412,5,27,
101586042,41,2,
101586116,5,10,
101586128,6,27,
101607555,26,1,
101608829,15,118,
101609086,3,37,
101612292,111,5,
101614739,7,5,
101633415,192,7,
101633847,10,12,
101643376,2,8,
101651259,4,9,
101653958,25,26,
101655016,1,34,
101656067,2,46,
101658059,10,17,
101661580,5,7,
101670117,5,4,
101670728,29,5,
101688435,2,26,
101713809,24,1,
101721302,60,3,
101750498,7,19,
101760242,5,7,
101760668,26,4,
101775511,23,2,
101782947,23,2,
101783153,35,20,
101783271,93,5,
101787835,8,4,
101797894,4,22,
101802390,5,29,
101804462,24,7,
101805057,3,1,
101805951,1,4,
101824729,8,46,
101825106,8,8,
101838355,3,7,
101841500,20,14,
101842354,7,11,
101842713,4,2,
101858534,1,12,
101859065,24,17,
101875332,5,16,
101875931,12,17,
101877159,5,6,
101879188,1,36,
101879887,4,10,
101882558,45,3,
101887303,2,184,
101888974,22,7,
101890311,25,1,
101891481,2,1,
101894071,2,7,
101896529,3,17,
101901227,4,26,
101903164,20,5,
101904291,1,3,
101904360,65,4,
101915429,57,7,
101917758,9,8,
101920735,2,41,
101928415,4,4,
101929468,22,77,2507
101938691,12,13,
101948599,5,57,
101956358,33,2,
101960189,2,5,
101960905,20,8,
101964411,9,1,
102010641,9,15,
102021986,33,4,
102042965,1,17,
102045582,21,15,
102087933,48,8,
102105996,1,17,
102107915,1,4,
102115992,9,12,
102119907,14,11,
102124948,13,13,
102126842,9,2,
102134994,16,14,
102137866,123,2,
102139144,22,9,
102145310,6,1,
102145825,19,28,
102150345,23,30,
102154120,61,9,
102161216,1,1,
102164162,6,4,
102166611,4,1,
102168331,26,1,
102173255,27,14,
102193655,12,20,
102196528,5,7,
102197466,2,4,
102202329,11,1,
102206775,3,13,
102208685,4,3,
102214285,16,9,
102215999,7,36,
102231603,35,36,
102238997,42,3,
102242647,2,2,
102246277,7,1,
102247547,9,15,
102248702,26,10,
102254004,24,6,
102255218,54,6,
102262267,2,32,
102264848,52,1,
102269229,5,5,
102269946,22,11,
102277764,2,3,
102278432,21,21,
102284131,43,1,
102285885,7,3,
102299330,2,1,
102300277,24,55,
102324450,8,11,
102327566,2,11,
102327669,9,45,
102346584,31,15,
102349515,51,18,
102350867,1,15,
102364313,21,37,
102375017,20,4,
102391194,9,11,
102392364,8,1,
102392915,75,1,
102394172,6,2,
102400667,20,2,
102400865,5,2,
102401151,13,39,
102402496,6,30,
102421832,8,10,
102429604,84,13,
102433240,9,7,
102434415,1,18,
102437203,13,83,
102446093,2,26,
102454587,11,2,
102457699,18,4,
102462090,15,1,
102462436,10,2,
102465061,15,17,
102470407,2,23,
102483667,21,21,
102483733,2,58,
102483930,18,147,
102496661,2,4,
102498449,11,17,
102506966,37,5,
102510292,90,5,
102519083,2,6,
102523662,18,14,
102527474,1,3,
102531824,38,12,
102540229,13,1,
102549228,2,101,
102577104,1,4,
102594282,12,8,
102595595,3,12,
102608859,104,13,
102615771,16,8,
102615844,17,7,
102622780,1,25,
102632870,11,12,
102633945,24,5,
102636539,37,10,
102642582,26,2,
102647672,19,24,
102660542,42,5,
102666678,9,23,
102685498,1,36,
102687765,9,1,
102703280,9,6,
102711866,3,1,
102725383,8,3,
102731584,1,7,
102736943,2,94,
102737967,5,5,
102748292,4,2,
102750661,44,9,
102753652,5,6,
102756892,13,1,
102765423,86,1,
102769762,11,3,
102770635,15,24,
102783307,8,3,
102786832,62,7,
102787206,5,5,
102794589,14,4,
102796818,3,7,
102796870,25,4,
102798443,2,3,
102814966,2,20,
102819523,3,3,
102824409,2,19,
102825413,2,6,
102836256,20,8,
102842906,10,10,
102847369,4,24,
102865507,30,17,
102868951,16,27,
102872654,3,8,
102884465,60,1,
102887474,2,1,
102893981,4,11,
102894573,21,11,
102899664,1,21,
102903198,227,5,
102915100,3,5,
102953854,4,1,
102965229,6,1,
102988534,22,28,
103009843,20,2,
103011384,6,60,
103015376,27,46,
103018203,8,8,
103022243,22,2,
103025615,52,60,
103027533,7,9,
103041418,6,3,
103046546,9,5,
103076809,15,29,
103080181,23,3,
103087666,22,1,
103088329,10,1,
103092442,15,4,
103095263,2,6,
103096174,6,18,
103099795,21,3,
103102535,1,25,
103105120,15,2,
103107148,11,15,
103118196,2,4,
103124013,13,4,
103129824,3,52,
103130238,67,1,
103131379,41,7,
103132160,1,33,
103145446,2,8,
103159011,13,45,
103173733,13,7,
103180313,32,9,
103184693,1,11,
103190000,10,25,
103202916,1,1,
103207720,1,1,
103218859,17,16,
103237088,23,2,
103238721,38,3,
103262297,2,4,
103285204,1,3,
103293105,1,13,
103299170,11,27,
103314779,22,2,
103316833,2,4,
103335620,14,3,
103339619,1,2,
103346920,2,4,
103351876,13,20,
103358556,7,7,
103365202,30,7,
103369039,43,2,
103381752,1,30,
103382750,1,7,
103384046,4,21,
103386775,4,1,
103394477,21,5,
103394487,15,18,
103405437,6,28,
103413676,2,2,
103421652,33,3,
103431502,99,7,
103432473,20,49,
103434503,6,4,
103442675,7,5,
103449913,15,7,
103451925,35,1,
103466945,18,6,
103467620,3,2,
103482949,6,7,
103498946,2,4,
103510291,17,10,
103511918,2,2,
103518709,13,7,
103524387,81,3,
103532942,8,10,
103541806,21,69,
103550181,5,6,
103571100,1,1,
103576836,12,2,
103598216,124,50,
103602549,2,3,
103614837,4,22,
103622722,17,5,
103633107,4,4,
103637206,44,12,
103645701,34,26,
103650790,13,1,
103652294,148,6,
103652774,1,35,
103653586,31,1,
103661402,110,3,
103673070,6,4,
103673981,3,16,
103688774,13,24,
103702219,23,27,
103705127,4,32,
103706931,21,1,
103709540,7,2,
103746213,2,69,
103750926,3,2,
103755670,90,3,
103770785,3,6,
103776247,1,72,
103785328,12,1,
103794042,4,1,
103799119,12,29,
103801591,8,1,
103807223,22,9,
103810387,7,12,
103812814,25,1,
103865085,119,170,
103881407,4,2,
103890909,5,5,
103891164,60,2,
103891265,4,10,
103896200,23,16,
103900921,8,5,
103902438,6,1,
103904740,4,38,
103909707,32,16,
103916858,1,30,
103920338,1,28,
103921824,1,2,
103925618,16,13,
103927038,19,2,
103937052,15,13,
103943240,5,5,
103943552,11,6,
103944265,58,78,
103944661,5,10,
103946194,83,3,
103953677,25,13,
103968158,4,4,
103968331,7,3,
103975904,89,39,
103981311,1,1,
103990561,2,2,
